GenomeID	Salt_optimum
3960875	2.5
4423614	2.5
4326355	2.5
1715663	2.5
2014334	2.5
2474441	2.5
4336638	2.5
4416669	2.5
4404303	2.5
4414199	2.5
4031165	2.5
3975986	2.5
2568793	2.5
2104083	2.5
4367642	2.5
2881205	2.5
3366422	2.5
2329364	2.5
4361865	2.5
4030832	2.5
2314402	2.5
2984001	2.5
3384049	2.5
3625905	2.5
2371314	2.5
3974605	2.5
4410533	2.5
4303189	2.5
4465455	2.5
4413773	2.5
2177519	2.5
1839424	2.5
2551329	2.5
4346105	2.5
4365904	2.5
4205816	2.5
4471459	2.5
3464694	2.5
4410556	2.5
4343151	2.5
4459836	2.5
2934939	2.5
2149172	2.5
1640466	2.5
3808360	2.5
1688513	2.5
4406748	2.5
4276549	2.5
4465162	2.5
4158925	2.5
1661966	2.5
2578375	2.5
2572355	2.5
3511773	2.5
3227214	2.5
1670612	2.5
4417699	2.5
4459059	2.5
4330055	2.5
2312625	2.5
4471462	2.5
4317805	2.5
1840958	2.5
2393315	2.5
3917523	2.5
3511771	2.5
3683279	2.5
3518852	2.5
4454403	2.5
4436142	2.5
4351651	2.5
2443707	2.5
1708372	2.5
4483302	2.5
1982590	2.5
2658409	2.5
4014311	2.5
4367250	2.5
4420373	2.5
4420378	2.5
4456230	2.5
2859133	2.5
3687496	2.5
2539029	2.5
4368918	2.5
2881204	2.5
2751959	2.5
4184573	2.5
4380949	2.5
2156165	2.5
4279721	2.5
2145865	2.5
3938625	2.5
1618366	2.5
2173267	2.5
4467680	2.5
1627938	2.5
4467502	2.5
2849873	2.5
4458734	2.5
4419775	2.5
4150597	2.5
2801516	2.5
2944589	2.5
4384880	2.5
4185338	2.5
2600159	2.5
3113481	2.5
1840964	2.5
3620672	2.5
4355432	2.5
3567130	2.5
2832972	2.5
3627931	2.5
4475091	2.5
1687542	2.5
3938626	2.5
2053006	2.5
4472596	2.5
4389378	2.5
3740840	2.5
4476967	2.5
4343997	2.5
4350292	2.5
4391714	2.5
4432911	2.5
4466927	2.5
1555795	2.5
4408294	2.5
4435548	2.5
2789853	2.5
4361226	2.5
3209984	2.5
4346526	2.5
2132853	2.5
3414223	2.5
4440004	2.5
2578088	2.5
4418423	2.5
3815249	2.5
2578084	2.5
3282594	2.5
1733273	2.5
4388630	2.5
2373044	2.5
4367248	2.5
4371753	2.5
4392694	2.5
2521903	2.5
4213094	2.5
3562040	2.5
4418419	2.5
1959227	2.5
2685541	2.5
4174002	2.5
3801272	2.5
4365536	2.5
3199059	2.5
3222110	2.5
1794906	2.5
4178501	2.5
4416674	2.5
3072606	2.5
4482408	2.5
4158922	2.5
4468502	2.5
1687543	2.5
2852940	2.5
2658059	2.5
2495573	2.5
4446068	2.5
4432306	2.5
4352564	2.5
4139742	2.5
3937547	2.5
4376011	2.5
2178447	2.5
4336500	2.5
4234380	2.5
4323350	2.5
3540664	2.5
3725883	2.5
4438904	2.5
4332419	2.5
4405049	2.5
3947183	2.5
4369830	2.5
4479950	2.5
4438348	2.5
4459058	2.5
3078125	2.5
2340455	2.5
2579806	2.5
4348006	2.5
2578089	2.5
3156944	2.5
4400397	2.5
2668590	2.5
3729647	2.5
1750663	2.5
3250225	2.5
4359169	2.5
4339799	2.5
4442631	2.5
3630754	2.5
2800176	2.5
3547981	2.5
4378962	2.5
4061445	2.5
2689393	2.5
3782559	2.5
2253813	2.5
2651715	2.5
4209164	2.5
4401334	2.5
2501454	2.5
3614194	2.5
4412250	2.5
4392606	2.5
4416848	2.5
2893368	2.5
2049243	2.5
243599	2.5
4351121	2.5
4461484	2.5
1962283	2.5
3983523	2.5
3178559	2.5
4442975	2.5
588865	2.5
4332193	2.5
4447044	2.5
4480540	2.5
2195543	2.5
2272570	2.5
4120221	2.5
3541550	2.5
1661967	2.5
3721704	2.5
2008074	2.5
4045356	2.5
3252426	2.5
4413107	2.5
2608003	2.5
4369304	2.5
4341499	2.5
3411256	2.5
3625901	2.5
3104538	2.5
4484098	2.5
4371680	2.5
3314175	2.5
4450044	2.5
4234313	2.5
4330098	2.5
4344672	2.5
3924686	2.5
2800172	2.5
2496918	2.5
4340952	2.5
4442230	2.5
4160578	2.5
4444399	2.5
4403514	2.5
4365873	2.5
4482262	2.5
4454240	2.5
2612351	2.5
1708368	2.5
4351812	2.5
4372175	2.5
4446063	2.5
2558485	2.5
4343730	2.5
3260485	2.5
3824322	2.5
2962667	2.5
4432497	2.5
4454743	2.5
3634151	2.5
4475557	2.5
4344182	2.5
2893577	2.5
4346114	2.5
2226206	2.5
4341085	2.5
3335822	2.5
3906874	2.5
4482463	2.5
4448828	2.5
4384750	2.5
754432	2.5
1132991	2.5
538820	2.5
103397	2.5
246585	2.5
112406	2.5
242338	2.5
3506904	2.5
3945299	2.5
3297564	2.5
2233721	2.5
1507123	2.5
4191307	2.5
3697127	2.5
2145862	2.5
1728069	2.5
4339337	2.5
4411958	2.5
3934305	2.5
3887245	2.5
4208318	2.5
2493217	2.5
1738301	2.5
717955	2.5
2271540	2.5
3508095	2.5
4340947	2.5
1501066	2.5
4367560	2.5
4345571	2.5
3991164	2.5
3855115	2.5
2996178	2.5
4421758	2.5
1649768	2.5
4421195	2.5
2772149	2.5
4384841	2.5
3696411	2.5
4416838	2.5
4428403	2.5
4415450	2.5
1631744	2.5
4280007	2.5
2923852	2.5
4384837	2.5
1913732	2.5
3338168	2.5
4480419	2.5
3688408	2.5
1741677	2.5
2620925	2.5
1559643	2.5
4418420	2.5
4330138	2.5
4226113	2.5
1859686	2.5
4435102	2.5
2578376	2.5
4355085	2.5
4372809	2.5
3151851	2.5
4374335	2.5
4367645	2.5
4354516	2.5
4436294	2.5
3019840	2.5
4461503	2.5
4415020	2.5
4474870	2.5
2393873	2.5
3164300	2.5
1505290	2.5
2032524	2.5
3557965	2.5
1523818	2.5
3883775	2.5
3271199	2.5
4407090	2.5
2521907	2.5
3373554	2.5
4435103	2.5
3413013	2.5
4426596	2.5
4382391	2.5
4373484	2.5
4446889	2.5
3294560	2.5
2572352	2.5
3402039	2.5
2035761	2.5
4346606	2.5
4343993	2.5
4483292	2.5
4462458	2.5
3328496	2.5
4370020	2.5
2807760	2.5
2642736	2.5
4372704	2.5
1614078	2.5
3843888	2.5
3275233	2.5
4324527	2.5
4438157	2.5
3008792	2.5
3214600	2.5
1815965	2.5
4381027	2.5
4394818	2.5
3906796	2.5
4377096	2.5
4406746	2.5
1705314	2.5
4435549	2.5
2272571	2.5
4095697	2.5
3075437	2.5
4069609	2.5
4428473	2.5
3890881	2.5
4367648	2.5
3078942	2.5
3669644	2.5
2945197	2.5
4363306	2.5
4474231	2.5
2253808	2.5
2497256	2.5
4443769	2.5
4359165	2.5
4353767	2.5
4472699	2.5
1717677	2.5
4394817	2.5
3747553	2.5
2917150	2.5
3833985	2.5
4362704	2.5
3587726	2.5
4449581	2.5
3793355	2.5
4409788	2.5
2727920	2.5
2842852	2.5
2367046	2.5
2015033	2.5
3955434	2.5
4415003	2.5
1881163	2.5
2183537	2.5
3359026	2.5
2598543	2.5
4326346	2.5
2592147	2.5
3971975	2.5
4344222	2.5
4332017	2.5
2852950	2.5
3007856	2.5
2766225	2.5
2596083	2.5
2698035	2.5
4452139	2.5
1564095	2.5
4468511	2.5
4476646	2.5
4332008	2.5
2511165	2.5
2893364	2.5
4366988	2.5
4419845	2.5
4137308	2.5
4031717	2.5
3359023	2.5
4178504	2.5
4438295	2.5
3874407	2.5
4064998	2.5
4474368	2.5
2787303	2.5
2541302	2.5
3725882	2.5
3919581	2.5
2806903	2.5
2164238	2.5
4377570	2.5
4232770	2.5
3861291	2.5
3338718	2.5
2981464	2.5
3447243	2.5
4475623	2.5
4385002	2.5
3496626	2.5
3185175	2.5
4368150	2.5
4423618	2.5
4414912	2.5
4025118	2.5
3015895	2.5
3725872	2.5
3448070	2.5
4331446	2.5
4459686	2.5
3934301	2.5
4385692	2.5
4350053	2.5
1986520	2.5
1802279	2.5
4407372	2.5
3740905	2.5
4179577	2.5
4236282	2.5
3651395	2.5
4366031	2.5
3367901	2.5
4397165	2.5
4467707	2.5
4333130	2.5
2696547	2.5
4347458	2.5
3006988	2.5
3914430	2.5
4373947	2.5
3145268	2.5
3124380	2.5
3782558	2.5
1934385	2.5
3768050	2.5
4458829	2.5
1831061	2.5
3571172	2.5
1707682	2.5
2078728	2.5
4414867	2.5
1674213	2.5
3955437	2.5
1980588	2.5
3975983	2.5
3678350	2.5
3715114	2.5
4061442	2.5
4473993	2.5
4205818	2.5
4361821	2.5
3964863	2.5
4404748	2.5
4329761	2.5
1923896	2.5
4417948	2.5
3353112	2.5
3034304	2.5
4287757	2.5
3731029	2.5
3347432	2.5
1651434	2.5
4120230	2.5
2980444	2.5
4244408	2.5
3668044	2.5
3519353	2.5
1853630	2.5
3625904	2.5
3983389	2.5
4482957	2.5
4355434	2.5
4316288	2.5
2320367	2.5
4457420	2.5
3448076	2.5
3296728	2.5
3291525	2.5
3974205	2.5
4373939	2.5
3087610	2.5
3662076	2.5
4351299	2.5
4416331	2.5
2341070	2.5
4399689	2.5
4380782	2.5
2538345	2.5
4368915	2.5
1896635	2.5
3149560	2.5
2400897	2.5
3676496	2.5
4387638	2.5
3064110	2.5
4367154	2.5
4428911	2.5
4387709	2.5
4013315	2.5
4110867	2.5
1980589	2.5
3613877	2.5
1733114	2.5
4446479	2.5
4456864	2.5
2935732	2.5
4387084	2.5
4272800	2.5
2589203	2.5
3758545	2.5
3156939	2.5
2941621	2.5
1959229	2.5
4108886	2.5
2162369	2.5
4236279	2.5
1529601	2.5
4404754	2.5
2603845	2.5
3660360	2.5
4365757	2.5
4415074	2.5
4393850	2.5
3613879	2.5
2519046	2.5
4347525	2.5
3817532	2.5
4441840	2.5
1780500	2.5
1663447	2.5
3391804	2.5
4474868	2.5
4428653	2.5
3528309	2.5
3429727	2.5
3668414	2.5
3895305	2.5
3169929	2.5
3914432	2.5
4394101	2.5
4349777	2.5
4473607	2.5
3223465	2.5
4481501	2.5
3152302	2.5
4324663	2.5
1918057	2.5
3164217	2.5
2393787	2.5
4406134	2.5
4322996	2.5
4414513	2.5
2459790	2.5
4143459	2.5
4349772	2.5
3799835	2.5
4372285	2.5
219792	2.5
4415207	2.5
4336753	2.5
3461652	2.5
4418630	2.5
4468647	2.5
3543905	2.5
4458801	2.5
3236218	2.5
4369959	2.5
4443851	2.5
4483131	2.5
3917520	2.5
2418016	2.5
1870832	2.5
3110110	2.5
4472592	2.5
1736821	2.5
294682	2.5
1961201	2.5
3045142	2.5
369563	2.5
4449586	2.5
4480142	2.5
2269886	2.5
4045361	2.5
262377	2.5
4166220	2.5
2935729	2.5
4408996	2.5
4420944	2.5
4368048	2.5
363839	2.5
360210	2.5
14518	2.5
804509	2.5
792428	2.5
101127	2.5
4310321	2.5
653116	2.5
256759	2.5
791624	2.5
102930	2.5
107801	2.5
265906	2.5
84979	2.5
85346	2.5
14519	2.5
216392	2.5
534338	2.5
677322	2.5
78530	2.5
41783	2.5
655210	2.5
553744	2.5
535887	2.5
359099	2.5
357979	2.5
355520	2.5
106630	2.5
1105681	2.5
4429837	2.5
4427519	2.5
14526	2.5
4298915	2.5
553994	2.5
170259	2.5
4339742	2.5
2286680	2.5
2602862	2.5
4324161	2.5
2805448	2.5
4367698	2.5
4359109	2.5
3948522	2.5
2399696	2.5
3923375	2.5
4388763	2.5
4435817	2.5
2023143	2.5
4419894	2.5
1734881	2.5
1514108	2.5
4446576	2.5
2748679	2.5
2608054	2.5
4400155	2.5
2619987	2.5
1638975	2.5
4440402	2.5
4473585	2.5
3094032	2.5
3792680	2.5
4343863	2.5
4409361	2.5
3907069	2.5
4384411	2.5
4419598	2.5
4359521	2.5
4367649	2.5
3320007	2.5
1543299	2.5
2579802	2.5
3015897	2.5
4373886	2.5
2115528	2.5
4416279	2.5
4390929	2.5
4388383	2.5
2859131	2.5
3731315	2.5
2307941	2.5
4334882	2.5
4384530	2.5
4160305	2.5
1681465	2.5
1779073	2.5
2981473	2.5
3195710	2.5
4466301	2.5
2246910	2.5
3676421	2.5
3605183	2.5
1705318	2.5
1792501	2.5
1999043	2.5
1661979	2.5
4436877	2.5
4435702	2.5
4415028	2.5
4475093	2.5
4466835	2.5
1858514	2.5
4452138	2.5
1834648	2.5
2091364	2.5
4408983	2.5
3685718	2.5
4355430	2.5
2109185	2.5
4383320	2.5
4297947	2.5
3297563	2.5
4324491	2.5
4380072	2.5
4380077	2.5
4409779	2.5
4416036	2.5
3850617	2.5
2244836	2.5
4442366	2.5
4417912	2.5
2824123	2.5
4390522	2.5
2120213	2.5
4370729	2.5
2035764	2.5
4465456	2.5
3213140	2.5
4383366	2.5
3316291	2.5
4472317	2.5
2035760	2.5
3046148	2.5
2928889	2.5
4440180	2.5
4415018	2.5
2290716	2.5
3033058	2.5
3354555	2.5
2835862	2.5
1603623	2.5
3294565	2.5
4414909	2.5
3078938	2.5
4377659	2.5
4065026	2.5
1757390	2.5
4457680	2.5
4209955	2.5
2541299	2.5
3007864	2.5
4190315	2.5
4371581	2.5
3925814	2.5
4455584	2.5
3746474	2.5
4331486	2.5
4336603	2.5
1818006	2.5
4430239	2.5
3218806	2.5
4400503	2.5
3373556	2.5
4367694	2.5
1641395	2.5
4420068	2.5
4411013	2.5
4385512	2.5
4275382	2.5
2547229	2.5
3226567	2.5
1731619	2.5
3800576	2.5
2578092	2.5
4364366	2.5
4377090	2.5
2778337	2.5
3685720	2.5
1615887	2.5
2812401	2.5
2544621	2.5
3016775	2.5
4289646	2.5
4454402	2.5
4413792	2.5
4397462	2.5
2026016	2.5
2427515	2.5
4455582	2.5
4452874	2.5
3535220	2.5
4421221	2.5
2626593	2.5
3105774	2.5
4373891	2.5
2036151	2.5
3788229	2.5
4198785	2.5
3166733	2.5
1532360	2.5
4334697	2.5
4259887	2.5
4099858	2.5
4325605	2.5
4469318	2.5
4326347	2.5
2881208	2.5
3576918	2.5
4436194	2.5
2786544	2.5
4363045	2.5
4141007	2.5
3696406	2.5
4404985	2.5
3919588	2.5
1681468	2.5
4424691	2.5
3925808	2.5
4343999	2.5
4175779	2.5
4438312	2.5
2928890	2.5
4421218	2.5
2252936	2.5
4360779	2.5
4391712	2.5
2016073	2.5
4178730	2.5
4448299	2.5
1741681	2.5
4477854	2.5
3651911	2.5
3567126	2.5
4454639	2.5
4379925	2.5
3862051	2.5
3518856	2.5
3808358	2.5
3261680	2.5
3035480	2.5
1700554	2.5
3100140	2.5
4418492	2.5
4466846	2.5
3991137	2.5
4395467	2.5
3156940	2.5
4391500	2.5
3628591	2.5
4480499	2.5
4344336	2.5
3036606	2.5
4372708	2.5
1564110	2.5
2840484	2.5
4217473	2.5
4021675	2.5
4377400	2.5
2877482	2.5
4481642	2.5
1525748	2.5
4199275	2.5
2595221	2.5
3226570	2.5
3767076	2.5
4050687	2.5
2643941	2.5
4447975	2.5
4391170	2.5
1599275	2.5
2083093	2.5
4375179	2.5
1663903	2.5
4377470	2.5
4388382	2.5
3303758	2.5
2877489	2.5
4435618	2.5
2887476	2.5
4147640	2.5
3311841	2.5
4464588	2.5
2423771	2.5
2746979	2.5
4226112	2.5
4377693	2.5
2226199	2.5
3260986	2.5
4198778	2.5
3587215	2.5
2808998	2.5
3099378	2.5
4314718	2.5
4450791	2.5
4434639	2.5
1808510	2.5
1567701	2.5
4374750	2.5
1733112	2.5
1803214	2.5
4438293	2.5
4147926	2.5
3370127	2.5
1721633	2.5
2186073	2.5
4341569	2.5
2931969	2.5
1920161	2.5
4473817	2.5
4336697	2.5
4462740	2.5
3630755	2.5
4477208	2.5
4412959	2.5
4451616	2.5
4457679	2.5
3333299	2.5
2399697	2.5
2812396	2.5
4289649	2.5
4344216	2.5
4450221	2.5
4244067	2.5
3060937	2.5
4406820	2.5
2397800	2.5
3276307	2.5
3415546	2.5
4466434	2.5
4409800	2.5
2261760	2.5
4367628	2.5
3093384	2.5
4322995	2.5
4446549	2.5
4236285	2.5
2877481	2.5
2306432	2.5
3756128	2.5
2599838	2.5
2779749	2.5
2648017	2.5
3046292	2.5
4323834	2.5
4362905	2.5
4482461	2.5
3692337	2.5
4462580	2.5
2795952	2.5
4403786	2.5
3625705	2.5
4380280	2.5
4362019	2.5
4373916	2.5
2401628	2.5
2442959	2.5
2983931	2.5
4311402	2.5
4464154	2.5
3372582	2.5
3871458	2.5
1896640	2.5
3576921	2.5
4439738	2.5
1553546	2.5
4209163	2.5
4418030	2.5
3991139	2.5
3142362	2.5
4375200	2.5
4405054	2.5
1939697	2.5
3082745	2.5
4448835	2.5
4372182	2.5
2941620	2.5
3041730	2.5
3253507	2.5
3897766	2.5
2519049	2.5
1647043	2.5
2096479	2.5
2293251	2.5
2440868	2.5
4348648	2.5
2022299	2.5
3738346	2.5
3373561	2.5
4434426	2.5
2551489	2.5
3875758	2.5
4397329	2.5
4457337	2.5
2249841	2.5
1674514	2.5
3644505	2.5
1535386	2.5
2036929	2.5
2871097	2.5
3906881	2.5
3825058	2.5
2301029	2.5
4336426	2.5
4359849	2.5
4416839	2.5
2460965	2.5
2598540	2.5
4348320	2.5
2184505	2.5
4351157	2.5
3185606	2.5
3658385	2.5
2185389	2.5
2290715	2.5
1580494	2.5
4368877	2.5
3171943	2.5
2724893	2.5
2648619	2.5
3587852	2.5
2828381	2.5
2808137	2.5
4348506	2.5
4469562	2.5
2658062	2.5
2015035	2.5
2185384	2.5
2237544	2.5
1765860	2.5
1766218	2.5
4179576	2.5
4351819	2.5
3236446	2.5
2876958	2.5
2403053	2.5
3578512	2.5
4330144	2.5
3238619	2.5
4120228	2.5
4450637	2.5
3052316	2.5
1522872	2.5
4473829	2.5
4382936	2.5
2716027	2.5
4343181	2.5
3041057	2.5
3874132	2.5
1513232	2.5
4120227	2.5
3498178	2.5
2973947	2.5
4371677	2.5
3060700	2.5
3659817	2.5
1552153	2.5
2360572	2.5
2312694	2.5
2868668	2.5
4347454	2.5
3329807	2.5
3074203	2.5
3544585	2.5
4428654	2.5
2671123	2.5
3799837	2.5
4324524	2.5
3669641	2.5
2889539	2.5
4397162	2.5
4472838	2.5
3506897	2.5
3506903	2.5
4389167	2.5
4386319	2.5
3640096	2.5
3804982	2.5
3171942	2.5
2350162	2.5
1663908	2.5
3187554	2.5
4349771	2.5
1815964	2.5
4351158	2.5
4337222	2.5
4348360	2.5
3093368	2.5
4091823	2.5
2994400	2.5
4159129	2.5
3156906	2.5
3253508	2.5
2035488	2.5
3008046	2.5
2613476	2.5
3700043	2.5
3074225	2.5
4437093	2.5
3897857	2.5
2278903	2.5
1938967	2.5
3253511	2.5
3626012	2.5
4425356	2.5
3250222	2.5
4398489	2.5
4331974	2.5
3164212	2.5
2487457	2.5
1522871	2.5
4177701	2.5
3440140	2.5
4330734	2.5
3907066	2.5
3110109	2.5
2308146	2.5
3372583	2.5
4326353	2.5
2746345	2.5
303029	2.5
3676374	2.5
4432577	2.5
282847	2.5
2815568	2.5
284454	2.5
3198004	2.5
748245	2.5
4334280	2.5
286318	2.5
702029	2.5
697898	2.5
899840	2.5
1088682	2.5
4472339	2.5
4251315	2.5
4466838	2.5
3147100	2.5
3726225	2.5
3400355	2.5
4415878	2.5
4419648	2.5
4419647	2.5
2519044	2.5
4389049	2.5
369133	2.5
4382934	2.5
4382935	2.5
4199279	2.5
4199283	2.5
3875825	2.5
2624929	2.5
2779748	2.5
4418633	2.5
3034581	2.5
4478323	2.5
4364954	2.5
2401243	2.5
4436197	2.5
3147126	2.5
3055093	2.5
4380887	2.5
3185918	2.5
4468831	2.5
3060695	2.5
4477985	2.5
2166236	2.5
2163946	2.5
2173393	2.5
3538182	2.5
3019903	2.5
3942268	2.5
4469923	2.5
4483130	2.5
3767077	2.5
4465066	2.5
3945303	2.5
3333303	2.5
1789196	2.5
574818	2.5
365040	2.5
357234	2.5
357550	2.5
360975	2.5
357139	2.5
369474	2.5
368004	2.5
357557	2.5
4326852	2.5
4454078	2.5
4380598	2.5
4417767	2.5
4446548	2.5
104518	2.5
104673	2.5
937847	2.5
1052926	2.5
4441664	2.5
1652484	2.5
4420377	2.5
2805450	2.5
2560606	2.5
4021673	2.5
4243540	2.5
3833169	2.5
4427900	2.5
2490893	2.5
2547233	2.5
4331469	2.5
3685715	2.5
3429726	2.5
1639778	2.5
4353644	2.5
1626037	2.5
2685605	2.5
3302090	2.5
2658413	2.5
1663906	2.5
2828387	2.5
4002201	2.5
3474118	2.5
4454242	2.5
3207458	2.5
4464813	2.5
4460385	2.5
1728562	2.5
4406570	2.5
4364324	2.5
4478829	2.5
4383349	2.5
4375170	2.5
4384879	2.5
4357017	2.5
4336302	2.5
2455414	2.5
3353109	2.5
2138692	2.5
4160295	2.5
1652859	2.5
4234218	2.5
4374974	2.5
3390694	2.5
1542913	2.5
4428402	2.5
4378737	2.5
4439177	2.5
2881207	2.5
4377656	2.5
2825788	2.5
4384541	2.5
3297566	2.5
2807812	2.5
4477803	2.5
4340004	2.5
4403339	2.5
4185342	2.5
4445074	2.5
3704035	2.5
4420374	2.5
4331986	2.5
4478884	2.5
1626541	2.5
1639790	2.5
4380950	2.5
4467873	2.5
2538440	2.5
4389745	2.5
1757384	2.5
2560604	2.5
4413796	2.5
3537600	2.5
1771844	2.5
1815970	2.5
3150185	2.5
4473038	2.5
3183924	2.5
3096197	2.5
4419753	2.5
4428910	2.5
4448983	2.5
4416745	2.5
4350226	2.5
3129297	2.5
2493225	2.5
4429715	2.5
4476949	2.5
3155547	2.5
4345592	2.5
2506190	2.5
2312657	2.5
2799029	2.5
2548651	2.5
2113970	2.5
4456227	2.5
2662124	2.5
1792513	2.5
2598536	2.5
2598545	2.5
4341920	2.5
2825790	2.5
4342590	2.5
4425076	2.5
4474497	2.5
4440005	2.5
3995345	2.5
4384604	2.5
4416380	2.5
4452992	2.5
2580616	2.5
3119586	2.5
2251868	2.5
2145868	2.5
4484096	2.5
4377712	2.5
4410478	2.5
4328821	2.5
4334170	2.5
4481725	2.5
4364364	2.5
4346570	2.5
2418009	2.5
4347166	2.5
2472241	2.5
2496916	2.5
3278034	2.5
1949226	2.5
4345666	2.5
4377401	2.5
4411623	2.5
2825797	2.5
2529467	2.5
2529475	2.5
1757388	2.5
4289652	2.5
4483762	2.5
2780564	2.5
3579219	2.5
1687531	2.5
1710489	2.5
4473960	2.5
2520814	2.5
2832758	2.5
2145869	2.5
3073168	2.5
2920558	2.5
1918878	2.5
2707949	2.5
3267511	2.5
1721888	2.5
2841944	2.5
3307009	2.5
2991801	2.5
4474410	2.5
2712847	2.5
2547781	2.5
4210140	2.5
2022295	2.5
4029512	2.5
2599841	2.5
1825776	2.5
4437775	2.5
4161096	2.5
4431128	2.5
2955144	2.5
2955140	2.5
4404979	2.5
4404981	2.5
3297570	2.5
4309302	2.5
4370685	2.5
3085002	2.5
4458168	2.5
4386771	2.5
3021097	2.5
1918875	2.5
4114730	2.5
4325494	2.5
2432656	2.5
1632829	2.5
4184788	2.5
4335706	2.5
2140884	2.5
2766962	2.5
2786041	2.5
3619127	2.5
2183540	2.5
4399462	2.5
2953982	2.5
1931219	2.5
1661968	2.5
4297959	2.5
4427901	2.5
4347778	2.5
4413770	2.5
3414221	2.5
4355125	2.5
3112924	2.5
3622151	2.5
4199277	2.5
4473604	2.5
4436415	2.5
4413278	2.5
2858778	2.5
4417398	2.5
1580378	2.5
2122513	2.5
1727064	2.5
3072359	2.5
4215630	2.5
4346861	2.5
3035836	2.5
4314277	2.5
4372705	2.5
3085648	2.5
2426435	2.5
2972291	2.5
3354557	2.5
2800174	2.5
4428466	2.5
4434819	2.5
4361695	2.5
4420065	2.5
3919591	2.5
1794911	2.5
4347932	2.5
2095626	2.5
1949220	2.5
4478972	2.5
4392701	2.5
2137766	2.5
2662607	2.5
4344217	2.5
3099189	2.5
2965107	2.5
1773584	2.5
4442905	2.5
4404977	2.5
4444562	2.5
4209949	2.5
2520815	2.5
4345924	2.5
4442615	2.5
4335221	2.5
3643333	2.5
3328498	2.5
4390421	2.5
2279669	2.5
4355593	2.5
4419773	2.5
4436741	2.5
4414870	2.5
4414869	2.5
4377141	2.5
4185341	2.5
4340177	2.5
4383335	2.5
3715117	2.5
1602706	2.5
4382868	2.5
3307015	2.5
2220801	2.5
2828386	2.5
1552145	2.5
4104313	2.5
2712846	2.5
4439166	2.5
3955714	2.5
4454635	2.5
4385336	2.5
4345553	2.5
4389034	2.5
4344159	2.5
4383322	2.5
2619994	2.5
2619990	2.5
4479305	2.5
2681937	2.5
4443534	2.5
2935725	2.5
4404980	2.5
2928885	2.5
4209165	2.5
2540433	2.5
4325161	2.5
4416030	2.5
3506766	2.5
2596102	2.5
4232774	2.5
3201686	2.5
4369540	2.5
3253159	2.5
4458828	2.5
1531146	2.5
3630761	2.5
1838128	2.5
2806306	2.5
2280811	2.5
3584827	2.5
4472553	2.5
4434818	2.5
4002197	2.5
1968854	2.5
4467349	2.5
3448429	2.5
4346523	2.5
2132851	2.5
2262031	2.5
4473608	2.5
2947315	2.5
2035757	2.5
4326159	2.5
2483980	2.5
3740561	2.5
3722223	2.5
4463137	2.5
4366364	2.5
2639330	2.5
4418499	2.5
4441662	2.5
2858944	2.5
4469611	2.5
4268100	2.5
4427009	2.5
4324613	2.5
4472286	2.5
4403341	2.5
4062317	2.5
1774980	2.5
4481465	2.5
4224612	2.5
4066908	2.5
4368081	2.5
4368921	2.5
3974603	2.5
3407099	2.5
2661042	2.5
3756383	2.5
4341885	2.5
4437777	2.5
4420072	2.5
3073175	2.5
3129561	2.5
4370896	2.5
4449717	2.5
2540440	2.5
4325157	2.5
3350664	2.5
3145266	2.5
2044588	2.5
3972250	2.5
3138645	2.5
4327056	2.5
2185391	2.5
1661616	2.5
